calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vitamin_a,vitamin_c,calcium,iron,water,potassium,vitamin_d,serving_size,serving_unit,name,kitchen,meal
13.043902439024391,0.6487804878048782,0.07560975609756099,0,0,22.4219512195122,1.4439024390243904,0.6268292682926829,0.5292682926829269,0.7365853658536586,0,21.64390243902439,11.458536585365854,0.22439024390243906,21.063414634146344,84.81707317073172,0,1,oz,Roasted Broccoli and Red Pepper with Turmeric,Cafe 3,Dinner
45.57674418604651,2.2813953488372096,0.1930232558139535,0,0,26.355813953488372,2.081395348837209,0.6348837209302326,0.15348837209302327,4.2046511627906975,0.027906976744186046,0.32325581395348835,60.14883720930232,0.016279069767441864,1.4488372093023258,46.288372093023256,0,1,oz,Paprika Rosemary Tofu,Cafe 3,Dinner
15.05125,0.1725,0.11625,0,4.05125,98.35625,1.9675,0.2325,0.34625,1.505,0,0,4.63,0.0675,0,67.11125,0,1,oz,Grandma Marys Chicken Soup,Cafe 3,Dinner
33.58,2.6625,1.2725,0,7.52125,69.07875,1.38875,0.2325,0,1.2725,0,0,39.2275,0.125,0,28.9275,0,1,oz,Broccoli Cheddar Soup,Cafe 3,Dinner
73.14460784313725,5.894607843137255,2.08578431372549,0.3137254901960784,18.924019607843135,66.25735294117646,0.061274509803921566,0.03431372549019608,0.007352941176470588,4.6078431372549025,1.0661764705882353,0,6.16421568627451,0.5784313725490196,16.487745098039216,77.43872549019608,0.024509803921568627,1,oz,Halal Ground Beef,Cafe 3,Dinner
41.077540106951865,2.585561497326203,0.9278074866310161,0,0,92.42245989304813,2.0802139037433154,0.6470588235294117,1.6978609625668448,2.2032085561497325,12.748663101604278,15.157754010695186,10.737967914438501,0.5614973262032086,13.97860962566845,57.8663101604278,0,1,oz,Vegan sausage Mixed Pepper Stir Fry,Cafe 3,Dinner
32.48065173116089,0.2321792260692464,0.026476578411405296,0,0,3.3727087576374744,6.942973523421589,0.2179226069246436,0.008146639511201629,0.6496945010183299,0.008146639511201629,0.14663951120162932,0.1079429735234216,0.002036659877800407,18.93686354378819,22.433808553971488,0,1,oz,Brown Rice,Cafe 3,Dinner
96.25,5.57,3.035,0,0,68.34,19.24,0.505,12.655,1.01,0,0,2.025,0.505,0,0,0,1,oz,Vegan Chocolate Chip Cookie,Cafe 3,Dinner
103.57220216606497,7.8357400722021655,2.6823104693140793,0,30.752707581227437,260.05595667870034,3.4440433212996386,0.12815884476534295,0.13357400722021662,5.007220216606498,0.039711191335740074,0.5523465703971119,27.198555956678703,0.2924187725631769,4.030685920577617,99.58303249097474,0.016245487364620937,1,oz,Texas-style Breakfast Taco,Clark Kerr Campus,Breakfast
37.078864353312305,0.35962145110410093,0.04100946372239748,0,0,60.16719242902208,7.5678233438485805,0.28391167192429023,0.21135646687697163,0.6593059936908517,0.17981072555205047,0.804416403785489,3.2460567823343847,0.3911671924290221,16.0788643533123,30.62460567823344,0,1,oz,Mexican Rice,Clark Kerr Campus,Breakfast
34.83854166666667,0.6197916666666666,0,0,0,79.578125,5.968750000000001,1.7395833333333333,0.2682291666666667,1.7395833333333333,0,0,1.7395833333333333,0.2734375,18.901041666666668,0.09895833333333334,0,1,oz,Refried Beans,Clark Kerr Campus,Breakfast
87.5224358974359,5.625,1.5064102564102564,0,46.61217948717949,93.14423076923077,6.836538461538461,0.21794871794871795,1.2403846153846154,2.2724358974358974,0,0,24.96794871794872,0.5032051282051282,0,15.423076923076922,0,1,oz,French Toast,Clark Kerr Campus,Breakfast
48.38487394957983,2.3563025210084034,0.39663865546218485,0,0,132.1798319327731,4.4453781512605035,0.23865546218487393,0.20672268907563024,1.8,0.08571428571428572,0.6974789915966387,7.421848739495798,0.2235294117647059,3.966386554621849,50.087394957983186,0,1,oz,Vegan Texas-style Breakfast Taco,Clark Kerr Campus,Breakfast
87.07361963190185,2.7852760736196323,0.3159509202453988,0,0,269.83435582822085,11.564417177914113,1.9171779141104295,0.5061349693251533,3.423312883435583,2.7055214723926384,3.156441717791411,22.745398773006137,0.7055214723926381,3.2852760736196323,131.73312883435582,0,1,oz,Soyrizo with Peppers and Onion,Clark Kerr Campus,Breakfast
34.0425,0,0,0,0,0,7.7775,0.245,0,0.7275,0,0,0,0,18.1425,24.3,0,1,oz,Brown Rice,Clark Kerr Campus,Breakfast
15.666107382550337,0.24664429530201343,0.04194630872483222,0,0,32.95302013422819,2.7181208053691273,0.41107382550335575,0,0.49328859060402686,0,0,1.1543624161073824,0.16442953020134227,24.33724832214765,14.832214765100673,0,1,oz,Oatmeal,Clark Kerr Campus,Breakfast
99.672,5.36,2.68,0,7.664,114.928,10.72,0,3.832,1.536,0,0,6.128,0,0,7.664,0,1,oz,Mini Assorted Danish,Clark Kerr Campus,Breakfast
98.1888888888889,4.9111111111111105,2.7222222222222223,0,10.9,98.13333333333333,12,0,1.0888888888888888,1.0888888888888888,0,0,0,0.22222222222222224,0,10.9,0,1,oz,Mini Butter Croissant,Clark Kerr Campus,Breakfast
16.22222222222222,0.6846846846846846,0.07807807807807808,0,0,36.885885885885884,1.987987987987988,0.6576576576576576,0.96996996996997,0.3303303303303303,0,0.11411411411411411,9.861861861861863,0.16516516516516516,0.2702702702702703,29.834834834834833,0,1,oz,Sauteed Green Beans,Clark Kerr Campus,Lunch
166.45666666666668,16.333333333333332,1.8866666666666667,0,0,1.8399999999999999,3.5766666666666667,0.22666666666666668,0.10666666666666667,0.69,0,3.376666666666667,19.583333333333332,0.18333333333333335,6.34,43.38999999999999,0,1,oz,Fried Garlic,Clark Kerr Campus,Lunch
44.8439024390244,3.1902439024390246,0.9317073170731708,0.009756097560975611,103.2439024390244,39.40975609756098,0.2,0,0.10243902439024391,3.487804878048781,44.40487804878049,0,15.541463414634148,0.4829268292682927,21.13658536585366,38.302439024390246,0.5560975609756098,1,oz,Fried Over Medium Eggs,Clark Kerr Campus,Lunch
34.0425,0,0,0,0,0,7.7775,0.245,0,0.7275,0,0,0,0,18.1425,24.3,0,1,oz,Brown Rice,Clark Kerr Campus,Lunch
